id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
77202200,"Spacious Waterfront Flat in Downtown Seattle",179254749,"Andrew","Downtown","Central Business District",47.61,-122.34,"Entire home/apt",312,2,96,2024-06-11 00:00:00.000,5.12,4,37,61,"STR-OPLI-19-002676"
10815300,"Spacious and cozy LOFT apt 1b1b",503416528,"Lea","Queen Anne","North Queen Anne",47.65,-122.38,"Entire home/apt",102,2,4,2024-06-03 00:00:00.000,1.14,3,181,4,"STR-OPLI-23-001217"
46589466,"Spacious | Modern | Rooftop Views in W. Seattle",8146482,"Amy","Delridge","Riverview",47.54,-122.35,"Entire home/apt",200,2,105,2024-06-09 00:00:00.000,2.43,5,225,18,"STR-OPLI-20-001198"
14760988,"Spacious, gorgeous loft with tons of character",1838818,"Kia","Downtown","Pioneer Square",47.6,-122.33,"Entire home/apt",183,2,285,2024-06-01 00:00:00.000,3,7,329,39,"STR-OPLI-19-003091"
81018200,"Spectacular 2BR 2BA in Heart of Seattle! +Pool/Pkg",386420269,"Kathryn And Mike","Downtown","Belltown",47.62,-122.35,"Entire home/apt",391,2,66,2024-06-08 00:00:00.000,3.85,30,134,45,"STR-OPLI-23-000145"
10098000,"Spectacular Modern Townhome with Breathtaking View",4656446,"Air Concierge","Cascade","Westlake",47.63,-122.34,"Entire home/apt",2066,2,6,2024-05-31 00:00:00.000,0.84,15,175,6,"STR-OPLI-23-001378"
7697340,"Spectacular Views 3 Bedroom Home w/ Rooftop, AC",9060841,"Ruby","Cascade","Eastlake",47.64,-122.32,"Entire home/apt",671,2,193,2024-06-10 00:00:00.000,1.79,5,109,25,"STR-OPLI-19-001970"
10613500,"Stadium Apt for the Group Trip",534604076,"Olivia","Downtown","Pioneer Square",47.6,-122.33,"Entire home/apt",179,2,38,2024-06-23 00:00:00.000,6.63,7,63,38,"STR-OPLI-19-001663"
11573900,"Starlit Cozy Studio in Elektra w/ Roof Decks",340706410,"Vince","Downtown","Central Business District",47.61,-122.33,"Entire home/apt",226,2,198,,198.2133333,98,356,198,"STR-OPLI-24-000586"
33079261,"Stately Queen Anne House with Bonus Guest Suite",204886779,"Jennifer","Queen Anne","West Queen Anne",47.64,-122.37,"Entire home/apt",412,2,155,2024-06-16 00:00:00.000,2.47,6,41,31,"STR-OPLI-19-003361"
11558100,"StayAlki 3b/2.5b Steps to Beach",217390660,"Janae","West Seattle","Alki",47.58,-122.41,"Entire home/apt",609,2,198,,198.2133333,3,167,198,"STR-OPLI-20-000054"
41237942,"StayAlki Studio/Parking/Fast WiFi/Steps to Beach",217390660,"Janae","West Seattle","Alki",47.58,-122.41,"Entire home/apt",205,2,115,2024-06-06 00:00:00.000,2.21,3,174,11,"STR-OPLI-20-000054"
53919043,"StayAlki Townhouse/Parking/300 Wifi/Steps to Beach",217390660,"Janae","West Seattle","Alki",47.58,-122.41,"Entire home/apt",378,2,50,2024-06-08 00:00:00.000,1.83,3,167,21,"STR-OPLI-20-000054"
53300813,"Steps to Pike Place 2BD Condo Water Courtyard View",4656446,"Air Concierge","Downtown","Pike-Market",47.61,-122.34,"Entire home/apt",521,2,59,2024-05-19 00:00:00.000,1.87,15,234,20,"STR-OPLI-21-001207"
73492200,"Steps to UW and Link Station, remodeled cute 1 bdr",3074414,"Melissa","University District","University District",47.66,-122.32,"Entire home/apt",133,2,11,2024-05-21 00:00:00.000,0.65,132,77,8,"STR-OPLI-19-002641"
42511001,"Stroll to Pike/Space Needle from a Cap Hill Loft",28420265,"Sherry","Capitol Hill","Broadway",47.62,-122.32,"Entire home/apt",333,2,119,2024-06-10 00:00:00.000,3.3,49,281,39,"STR-OPLI-20-000349"
87252500,"Stroll to Pike/Space Needle from a Cap Hill Loft",28420265,"Sherry","Capitol Hill","Broadway",47.62,-122.32,"Entire home/apt",385,2,3,2023-08-19 00:00:00.000,0.22,49,281,2,"STR-OPLI-20-000349"
52861062,"Stroll to heart of Cap Hill from a Mini-mansion",28420265,"Sherry","Capitol Hill","Broadway",47.62,-122.32,"Entire home/apt",690,2,118,2024-05-21 00:00:00.000,3.66,49,289,37,"STR-OPLI-21-001067"
11734000,"Studio apt close to Airport w/full kitchen & yard",25110157,"Eva And Sid","Rainier Valley","Rainier View",47.5,-122.27,"Entire home/apt",212,2,198,,198.2133333,33,244,198,"STR-OPLI-24-000503"
902609,"Studio in West Seattle",3264544,"Fabio","Delridge","Highland Park",47.52,-122.35,"Entire home/apt",83,2,276,2024-06-15 00:00:00.000,2.01,6,309,22,"Str-opli-19-002360"
50796252,"Studio in the heart of Seattle - fast Wi-Fi & AC",340706410,"Vince","Downtown","First Hill",47.61,-122.33,"Entire home/apt",217,2,132,2024-05-12 00:00:00.000,3.65,98,352,35,"STR-OPLI-21-000624"
47942972,"Stunning 2 Bedroom 2 Bath Home in Seattle!?",386420269,"Kathryn And Mike","Downtown","Belltown",47.62,-122.35,"Entire home/apt",391,2,121,2024-05-27 00:00:00.000,2.97,30,141,29,"STR-OPLI-19-001804"
94010700,"Stunning 2B2B w/ Lake Union & Space Needle view",25110157,"Eva And Sid","Cascade","Eastlake",47.64,-122.33,"Entire home/apt",335,2,31,2024-06-23 00:00:00.000,3.08,33,71,31,"STR-OPLI-23-000689"
11674500,"Stunning 4B3BA close to Airport wEV charger & Yard",25110157,"Eva And Sid","Rainier Valley","Rainier View",47.5,-122.27,"Entire home/apt",529,2,2,2024-06-17 00:00:00.000,2,33,234,2,"STR-OPLI-24-000503"
92484900,"Stunning Home in Queen Anne near Space Needle!",386420269,"Kathryn And Mike","Queen Anne","West Queen Anne",47.63,-122.36,"Entire home/apt",327,2,34,2024-06-05 00:00:00.000,2.85,30,175,34,"STR-OPLI-23-000919"
65788000,"Stunning Lakefront view 3B2B close to CapHill",25110157,"Eva And Sid","Cascade","Eastlake",47.64,-122.32,"Entire home/apt",533,2,78,2024-06-06 00:00:00.000,3.21,33,33,36,"STR-OPLI-22-001074"
75658700,"Stunning Panoramic Views Hot Tub Modern 4BR Home",4656446,"Air Concierge","Other neighborhoods","North Beach/Blue Ridge",47.7,-122.38,"Entire home/apt",665,2,14,2024-05-31 00:00:00.000,0.75,15,292,12,"STR-OPLI-22-001221"
71116000,"Stunning Queen Anne 4B3B w/ Lake Views & Rooftop",25110157,"Eva And Sid","Queen Anne","East Queen Anne",47.64,-122.34,"Entire home/apt",637,2,82,2024-06-23 00:00:00.000,3.77,33,326,41,"STR-OPLI-20-000274"
75734000,"Stunning Queen Anne Hill Haven-Rooftop Lake Views!",436672049,"Laura","Queen Anne","East Queen Anne",47.64,-122.34,"Entire home/apt",314,2,46,2024-06-18 00:00:00.000,2.54,11,206,26,"STR-OPLI-19-000416"
72159600,"Stunning Queen Anne House w/ Private Patio!",121688409,"Evolve","Queen Anne","East Queen Anne",47.63,-122.36,"Entire home/apt",199,2,51,2024-06-06 00:00:00.000,2.51,47,327,28,"STR-OPLI-22-000676"
90472200,"Stunning Townhome with Loft Space, Chefs Kitchen",158715708,"Valta","Central Area","Atlantic",47.6,-122.31,"Entire home/apt",279,2,33,2024-06-17 00:00:00.000,2.7,15,302,32,"STR-OPLI-23-000645"
21594030,"Stunning Urban Loft in Historic Downtown Seattle",1838818,"Kia","Downtown","Pioneer Square",47.6,-122.33,"Entire home/apt",149,2,243,2024-06-20 00:00:00.000,3.06,7,229,34,"STR-OPLI-19-003091"
49095975,"Stunning Water View, 2 miles to Stadiums and Arena",377129678,"Karen","Downtown","Belltown",47.62,-122.35,"Entire home/apt",226,2,45,2024-06-07 00:00:00.000,1.16,10,265,12,"STR-OPLI-19-001963"
49245495,"Stunning Water Views! Harbor Steps~~Best Location!",54518454,"Debra","Downtown","Central Business District",47.61,-122.34,"Entire home/apt",496,2,55,2024-05-12 00:00:00.000,1.6,11,279,20,"STR-OPLI-19-002092"
10213400,"Stunning Waterview Condo in the Heart of Seattle!",80333752,"Ashley And Mike","Downtown","Belltown",47.62,-122.35,"Entire home/apt",391,2,31,2024-06-07 00:00:00.000,4.12,36,120,31,"STR-OPLI-23-001465"
52692463,"Stylish 2 BR, 2 BA Home in the Heart of the City!",80333752,"Ashley And Mike","Downtown","Belltown",47.61,-122.35,"Entire home/apt",391,2,118,2024-05-21 00:00:00.000,3.69,36,150,34,"STR-OPLI-19-003007"
66660100,"Stylish 2 Bedroom Home in the Heart of Seattle!",386420269,"Kathryn And Mike","Downtown","Belltown",47.62,-122.35,"Entire home/apt",327,2,82,2024-06-06 00:00:00.000,3.46,30,152,40,"STR-OPLI-22-001254"
52808450,"Stylish 3 BR Capitol Hill Home With 96 Walk Score!",418944932,"2Plus","Central Area","Minor",47.61,-122.31,"Entire home/apt",276,2,111,2024-06-08 00:00:00.000,3.42,4,308,43,"STR-OPLI-21-001021"
65284000,"Stylish Condo in the Heart of Seattle!",386420269,"Kathryn And Mike","Downtown","Belltown",47.61,-122.35,"Entire home/apt",192,2,87,2024-06-05 00:00:00.000,3.8,30,180,39,"STR-OPLI-22-001028"
51642691,"Stylish Getaway w/ Canal + Mountain Rooftop Views!",121688409,"Evolve","Ballard","Sunset Hill",47.67,-122.4,"Entire home/apt",230,2,34,2024-05-13 00:00:00.000,1,47,227,6,"STR-OPLI-21-000667"
63491700,"Stylish Home in the Heart of Seattle!",386420269,"Kathryn And Mike","Downtown","Belltown",47.61,-122.35,"Entire home/apt",192,2,100,2024-05-24 00:00:00.000,3.96,30,186,44,"STR-OPLI-22-000932"
10753800,"Stylish Mid-Century Gem, Spacious & Close to Dntwn",24047404,"Andrew","Beacon Hill","Mid-Beacon Hill",47.56,-122.31,"Entire home/apt",181,2,6,2024-05-29 00:00:00.000,1.58,3,272,6,"STR-OPLI-24-000115"
96247200,"Stylish Mod Townhome | Greenwood & Phinney Vibes!",23317615,"Jeff","Other neighborhoods","Greenwood",47.69,-122.36,"Entire home/apt",180,2,32,2024-06-21 00:00:00.000,3.16,5,146,32,"STR-OPLI-23-001029"
37629139,"Stylish Modern Farmhouse w/Yard 10 mins from DT",28420265,"Sherry","Central Area","Atlantic",47.59,-122.31,"Entire home/apt",466,2,165,2024-06-10 00:00:00.000,2.79,49,284,26,"STR-OPLI-19-000687"
87229100,"Stylish Modern Farmhouse w/Yard 10 mins from DT",510522525,"Sherry","Central Area","Atlantic",47.6,-122.31,"Entire home/apt",552,2,1,2023-06-14 00:00:00.000,0.08,6,284,198,"STR-OPLI-19-000687"
241032,"Stylish Queen Anne Apartment",956883,"Maija","Queen Anne","West Queen Anne",47.64,-122.37,"Entire home/apt",124,2,363,2024-06-19 00:00:00.000,2.36,3,77,24,"STR-OPLI-21-000431"
99943500,"Stylish Seattle Vacation Rental w/ Water View",121688409,"Evolve","Queen Anne","North Queen Anne",47.64,-122.37,"Entire home/apt",172,2,3,2024-02-19 00:00:00.000,0.4,47,144,3,"STR-OPLI-23-001255"
87259200,"Stylish Urban Loft w/Floating Stairs and Fireplace",28420265,"Sherry","Central Area","Atlantic",47.6,-122.3,"Entire home/apt",275,2,11,2024-06-12 00:00:00.000,0.79,49,252,8,"STR-OPLI-21-000363"
44615470,"Stylish Urban Loft w/Floating Stairs&Fireplace",28420265,"Sherry","Central Area","Atlantic",47.59,-122.3,"Entire home/apt",286,2,102,2024-06-18 00:00:00.000,2.2,49,252,7,"STR-OPLI-21-000363"
47939830,"Stylish and Spacious 2BR in Maple Leaf!",77347820,"Adriana C.","Northgate","Maple Leaf",47.69,-122.31,"Entire home/apt",216,2,110,2024-06-08 00:00:00.000,2.87,4,164,10,"STR-OPLI-21-000216"
10413300,"Sunny Oasis in the Heart of Seattle! +Pool/Parking",80333752,"Ashley And Mike","Downtown","Belltown",47.61,-122.35,"Entire home/apt",221,2,16,2024-06-06 00:00:00.000,2.54,36,160,16,"STR-OPLI-21-001084"
53688454,"Sunny Oasis in the Heart of Seattle! +Pool/Parking",80333752,"Ashley And Mike","Downtown","Belltown",47.62,-122.35,"Entire home/apt",221,2,77,2024-04-10 00:00:00.000,2.49,36,160,10,"STR-OPLI-21-001084"
97316900,"Sunny Patio + Fenced Yard | A/C | 3D Tour",40306585,"Dave And Martha","Delridge","Highland Park",47.53,-122.35,"Entire home/apt",361,2,10,2024-06-10 00:00:00.000,1.08,3,122,10,"STR-OPLI-19-000594"
58768800,"Sunny Patio | Main floor Bed+Bath | A/C | 3D Tour",40306585,"Dave And Martha","Delridge","Highland Park",47.53,-122.35,"Entire home/apt",247,2,20,2024-06-06 00:00:00.000,0.87,3,122,5,"STR-OPLI-19-000594"
53061077,"Sunny Seattle Home w/ Deck ~ 6 Mi to Downtown",121688409,"Evolve","Other neighborhoods","Roosevelt",47.69,-122.31,"Entire home/apt",238,2,23,2024-06-09 00:00:00.000,0.76,47,165,10,"STR-OPLI-21-001007"
72634500,"Sunny Side Up | AC, Hot Tub, Parking, New&Stylish",353157781,"Lane","Other neighborhoods","Crown Hill",47.7,-122.37,"Entire home/apt",160,2,107,2024-06-18 00:00:00.000,5.26,5,132,75,"STR-OPLI-22-001376"
11241400,"Superb Capitol Hill/by Coffee/Nightlife/Bar/Dining",398339477,"TG Management","Capitol Hill","Broadway",47.62,-122.32,"Entire home/apt",213,2,6,2024-06-18 00:00:00.000,2.47,6,91,6,"STR-OPLI-24-000306"
10000900,"Sweet 1-bdr Great Wheel View",534604076,"Olivia","Downtown","Pike-Market",47.61,-122.34,"Entire home/apt",162,2,46,2024-06-21 00:00:00.000,5.5,7,21,46,"STR-OPLI-19-001663"
10148300,"TOP Downtown Location•by Waterfront & Iconic Pike",398339477,"TG Management","Downtown","Pike-Market",47.61,-122.34,"Entire home/apt",250,2,38,2024-06-12 00:00:00.000,4.98,6,59,38,"STR-OPLI-24-000309"
92098200,"The Corner Nest at Belltown",340706410,"Vince","Downtown","Belltown",47.62,-122.35,"Entire home/apt",443,2,42,2024-06-19 00:00:00.000,4.3,98,344,42,"STR-OPLI-21-000796"
54396956,"The Del-Lite",271663656,"Julie","Delridge","North Delridge",47.57,-122.36,"Entire home/apt",300,2,25,2024-06-17 00:00:00.000,0.95,3,65,9,"STR-OPLI-22-000264"
54396923,"The Del-Luxe",271663656,"Julie","Delridge","North Delridge",47.57,-122.36,"Entire home/apt",350,2,11,2023-10-30 00:00:00.000,0.43,3,77,5,"STR-OPLI-22-000264"
51544465,"The Del-Ritz",271663656,"Julie","Delridge","North Delridge",47.57,-122.36,"Entire home/apt",1000,2,17,2023-09-17 00:00:00.000,0.56,3,154,6,"STR-OPLI-22-000264"
95648300,"The Greenwood Gem",340706410,"Vince","Ballard","Whittier Heights",47.69,-122.38,"Entire home/apt",198.21,2,22,2024-06-17 00:00:00.000,2.12,98,316,22,"STR-OPLI-23-000951"
35843937,"The Lily Suite: better than a hotel, 1/2 the cost",253059,"Marie","Central Area","Harrison/Denny-Blaine",47.62,-122.29,"Entire home/apt",130,2,31,2024-06-09 00:00:00.000,0.52,6,176,10,"STR-OPLI-19-002058"
75109500,"The NEON Spot - fully stocked, workstation",43908818,"Saugat","Central Area","Minor",47.61,-122.3,"Entire home/apt",205,2,41,2024-06-15 00:00:00.000,2.08,3,239,23,"STR-OPLI-22-001162"
70498500,"The Pearl | Impeccable, Parking, Fast WiFi, WD",353157781,"Lane","Other neighborhoods","Crown Hill",47.7,-122.37,"Entire home/apt",132,2,105,2024-06-17 00:00:00.000,4.78,5,185,64,"STR-OPLI-22-001376"
69662500,"The Pink Door @ Fremont Bespoke",76642600,"Caitlin","Other neighborhoods","Fremont",47.66,-122.36,"Entire home/apt",166,2,85,2024-06-07 00:00:00.000,3.85,6,153,38,"STR-OPLI-19-001538"
11784500,"The Pink House: A modern escape",246393790,"Ken","Rainier Valley","Brighton",47.54,-122.28,"Entire home/apt",120,2,1,2024-06-22 00:00:00.000,1,3,164,1,"STR-OPLI-24-000415"
2760312,"The Roost - Restful Apartment with AC & Gym",14107195,"Jean-Sébastien","Other neighborhoods","Fremont",47.65,-122.35,"Entire home/apt",220,2,465,2024-06-22 00:00:00.000,3.78,4,5,24,"STR-OPLI-19-001250"
11370300,"Tranquil North Seattle Olympic Hill Rambler",418944932,"2Plus","Lake City","Olympic Hills",47.73,-122.31,"Entire home/apt",243,2,2,2024-06-06 00:00:00.000,2,4,337,2,"STR-opli-24-000375"
9068419,"Tranquil Secluded Studio Steps from Woodland Park",32377507,"Hugo","Other neighborhoods","Fremont",47.66,-122.35,"Entire home/apt",117,2,587,2024-06-09 00:00:00.000,5.59,3,38,48,"STR-OPLI-19-000921"
50706421,"Tree View Cottage",13930301,"Ian","Queen Anne","East Queen Anne",47.64,-122.35,"Entire home/apt",126,2,100,2024-05-31 00:00:00.000,2.76,3,74,32,"STR-OPLI-21-000577"
85825700,"Trendy Green Lake Retreat",436672049,"Laura","Other neighborhoods","Green Lake",47.69,-122.34,"Entire home/apt",297,2,32,2024-06-22 00:00:00.000,2.17,11,24,26,"STR-OPLI-23-000274"
4165554,"UW Elegant & Clean  (48)",3074414,"Melissa","University District","University District",47.66,-122.32,"Entire home/apt",125,2,25,2024-05-31 00:00:00.000,0.23,132,324,4,"STR-OPLI-19-000157"
55291300,"UW/Hospitals/Husky Stadium/UVillage Home",49654701,"Liqun","Other neighborhoods","Ravenna",47.66,-122.29,"Entire home/apt",349,2,69,2024-04-21 00:00:00.000,2.71,3,46,19,"STR-OPLI-22-000109"
20883221,"Unique Seattle Home with Rooftop Deck",22588057,"Darcie","Rainier Valley","Columbia City",47.56,-122.28,"Entire home/apt",250,2,38,2024-06-14 00:00:00.000,0.49,4,263,12,"STR-OPLI-20-001199"
84895800,"Unique, cozy LOFT room QueenAnne",503416528,"Lea","Queen Anne","North Queen Anne",47.65,-122.37,"Entire home/apt",106,2,15,2024-05-25 00:00:00.000,1.17,3,210,14,"STR-OPLI-23-001217"
85907200,"Unique, cozy LOFT unit QueenAnne",503416528,"Lea","Queen Anne","North Queen Anne",47.65,-122.37,"Entire home/apt",102,2,18,2024-06-23 00:00:00.000,1.28,3,205,14,"STR-OPLI-23-001217"
94091400,"University Village Home/2 Units",49654701,"Liqun","Other neighborhoods","Ravenna",47.66,-122.29,"Entire home/apt",666,2,6,2024-05-26 00:00:00.000,0.63,3,136,6,"STR-OPLI-22-000109"
14872179,"Upgraded Urban Chic Condo with Balcony",5644416,"Courtney","Queen Anne","East Queen Anne",47.63,-122.34,"Entire home/apt",181,2,420,2024-06-08 00:00:00.000,4.46,3,129,36,"STR-OPLI-24-000351"
14903598,"Upgraded! Alki Beach -Private Patio/AC/Steps2beach",78134139,"Michael","West Seattle","Alki",47.58,-122.41,"Entire home/apt",136,2,237,2024-06-02 00:00:00.000,2.83,9,315,27,"STR-OPLI-19-000831"
10460000,"Upper-Level Home",548130635,"Thi","Beacon Hill","North Beacon Hill",47.58,-122.31,"Entire home/apt",595,2,1,2024-05-09 00:00:00.000,0.64,3,126,1,"STR-OPLI-23-001558"
87184100,"Urban Architectural Retreat Rooftop Deck&Fireplace",510522525,"Sherry","Beacon Hill","North Beacon Hill",47.59,-122.31,"Entire home/apt",502,2,3,2023-10-18 00:00:00.000,0.21,6,166,2,"STR-OPLI-24-000070"
57114300,"Urban Architectural Retreat w/ Rooftop Deck",28420265,"Sherry","Beacon Hill","North Beacon Hill",47.59,-122.31,"Entire home/apt",485,2,12,2024-02-06 00:00:00.000,0.49,49,166,1,"STR-OPLI-24-000070"
19619980,"Urban Architectural Retreat with Rooftop Deck & Fireplace",28420265,"Sherry","Beacon Hill","North Beacon Hill",47.59,-122.31,"Entire home/apt",435,2,137,2024-05-15 00:00:00.000,1.63,49,166,19,"STR-OPLI-24-000070"
88761900,"Urban Cottage-Pet Friendly w/Hot Tub Option",491116001,"Kaela","Other neighborhoods","Wallingford",47.65,-122.33,"Entire home/apt",143,2,34,2024-06-15 00:00:00.000,2.67,7,41,31,"STR-OPLI-19-003295"
50791211,"Urban Forest Den",13930301,"Ian","Queen Anne","North Queen Anne",47.64,-122.35,"Entire home/apt",132,2,81,2024-06-18 00:00:00.000,2.24,3,93,38,"STR-OPLI-21-000577"
21199701,"Urban Oasis in hip Columbia City",487344448,"Ricardo","Rainier Valley","Columbia City",47.56,-122.29,"Entire home/apt",162,2,209,2024-06-23 00:00:00.000,2.62,19,143,66,"STR-OPLI-21-000316"
84137600,"Urban | Central | Tranquil | Fast-Internet",19195664,"Luay","Central Area","Atlantic",47.6,-122.3,"Entire home/apt",332,2,2,2023-04-30 00:00:00.000,0.14,3,299,198,"STR-OPLI-20-001206"
63918200,"Vibrant Home in the Heart of Seattle!",386420269,"Kathryn And Mike","Downtown","Belltown",47.62,-122.35,"Entire home/apt",221,2,101,2024-05-19 00:00:00.000,4.06,30,173,49,"STR-OPLI-22-000782"
9820818,"View Ridge Cottage on Burke-Gilman",204886779,"Jennifer","Other neighborhoods","View Ridge",47.68,-122.27,"Entire home/apt",146,2,320,2024-06-16 00:00:00.000,3.09,6,66,27,"STR-OPLI-19-003212"
8080939,"View-2 bed, private deck, pets friendly",11299221,"Kelly","Other neighborhoods","Fremont",47.65,-122.35,"Entire home/apt",200,2,178,2024-06-23 00:00:00.000,1.77,4,174,29,"STR-OPLI-19-002778"
11017600,"View-tiful Alki Beach Apartment",512825858,"Dre","West Seattle","North Admiral",47.58,-122.4,"Entire home/apt",295,2,11,2024-06-21 00:00:00.000,3.59,15,240,11,"STR-OPLI-21-000592"
93725800,"Views of Lake Union and Seattle Skyline",512825858,"Dre","Cascade","Eastlake",47.64,-122.33,"Entire home/apt",277,2,27,2024-06-15 00:00:00.000,2.68,15,215,27,"STR-OPLI-22-000308"
96154000,"Villa Discovery next to Discovery Park",340706410,"Vince","Magnolia","Lawton Park",47.65,-122.4,"Entire home/apt",480,2,19,2024-06-20 00:00:00.000,2.07,98,328,19,"STR-OPLI-23-000869"
81240000,"Vintage Meets Modern! Spacious Capitol Hill Single",418944932,"2Plus","Capitol Hill","Broadway",47.62,-122.32,"Entire home/apt",385,2,69,2024-06-10 00:00:00.000,4.13,4,198,46,"STR-OPLI-23-000087"
68568100,"Vintage Westlake Hideaway w/patio & Lake Views!",298721073,"Ariaan","Cascade","Westlake",47.64,-122.34,"Entire home/apt",150,2,60,2024-06-08 00:00:00.000,2.73,7,163,26,"STR-OPLI-21-000381"
22630322,"Vivid, Colorful Craftsman with a Patio and Fire Pit",51002035,"Ryan","Rainier Valley","Brighton",47.54,-122.28,"Entire home/apt",268,2,42,2023-10-30 00:00:00.000,0.54,6,17,1,"STR-OPLI-19-002158"
64366900,"W Seattle Modern Studio-Transit,AC,Great 4 Summer!",78134139,"Michael","West Seattle","Fairmount Park",47.57,-122.37,"Entire home/apt",143,2,62,2024-06-15 00:00:00.000,2.6,9,315,30,"STR-OPLI-21-000586"
64367000,"W Seattle- Summer Getaway Awesome Rooftop View,AC!",78134139,"Michael","West Seattle","Fairmount Park",47.57,-122.37,"Entire home/apt",188,2,70,2024-06-13 00:00:00.000,2.96,9,312,37,"STR-OPLI-21-000586"
14522498,"Walk score 91! Queen Anne guest suite near it all!",88020855,"Jonathan","Queen Anne","East Queen Anne",47.64,-122.35,"Entire home/apt",248,2,270,2024-05-08 00:00:00.000,2.83,3,2,24,"STR-OPLI-19-000556"
11019100,"Walk score 96! Near space needle & attractions!",70996371,"Patrick","Queen Anne","Lower Queen Anne",47.63,-122.35,"Entire home/apt",199,2,11,2024-06-20 00:00:00.000,3.03,10,64,11,"STR-OPLI-24-000299"
10392500,"Walk score 97! Penthouse WS studio near it all!",70996371,"Patrick","West Seattle","Fairmount Park",47.56,-122.38,"Entire home/apt",167,2,12,2024-05-27 00:00:00.000,2.47,10,68,12,"STR-OPLI-24-000357"
53173086,"Walk to Award-winning Restaurants Cute Cottage",28420265,"Sherry","Ballard","West Woodland",47.67,-122.37,"Entire home/apt",197,2,44,2024-05-24 00:00:00.000,3.49,49,276,43,"Unknown"
48041277,"Walk to Award-winning Restaurants, Cute Cottage",28420265,"Sherry","Ballard","West Woodland",47.67,-122.37,"Entire home/apt",204,2,34,2024-06-11 00:00:00.000,0.84,49,276,7,"STR-OPLI-19-000687"
18527372,"Walk to Cap Hill from a Stylish Designer Home",28420265,"Sherry","Central Area","Minor",47.6,-122.31,"Entire home/apt",533,2,218,2024-05-24 00:00:00.000,2.51,49,284,2,"STR-OPLI-19-000687"
48019499,"Walk to Cap Hill from a Stylish Designer Home",28420265,"Sherry","Central Area","Atlantic",47.6,-122.31,"Entire home/apt",452,2,108,2024-06-02 00:00:00.000,2.64,49,284,30,"STR-OPLI-19-000687"
56175000,"Walk to CapHill 3B2B Designer w/ Rooftop & Parking",25110157,"Eva And Sid","Central Area","Minor",47.6,-122.31,"Entire home/apt",474,2,91,2024-06-16 00:00:00.000,3.17,33,39,21,"STR-OPLI-22-000217"
51270132,"Walk to CapHill 4B2B Designer Home w/ Rooftop deck",25110157,"Eva And Sid","Central Area","Minor",47.6,-122.31,"Entire home/apt",498,2,125,2024-06-21 00:00:00.000,3.52,33,336,41,"STR-OPLI-21-000026"
10161000,"Walk to CapHill 4B2B w/ Rooftop Deck EV charging",25110157,"Eva And Sid","Central Area","Minor",47.61,-122.31,"Entire home/apt",522,2,26,2024-05-28 00:00:00.000,3.42,33,155,26,"STR-OPLI-23-001436"
81695500,"Walk to CapHill 4B4B w/EV Rooftop 6 Beds Sleeps 12",25110157,"Eva And Sid","Central Area","Minor",47.61,-122.31,"Entire home/apt",686,2,60,2024-06-09 00:00:00.000,3.56,33,317,44,"STR-OPLI-23-000128"
90074300,"Walk to Downtown West Seattle",512825858,"Dre","West Seattle","Seaview",47.55,-122.39,"Entire home/apt",205,2,37,2024-06-16 00:00:00.000,2.92,15,251,35,"STR-OPLI-22-001113"
27111854,"Walk to Leafy Parks from a Cozy Pad in Charming Montlake",541036,"Carly","Capitol Hill","Montlake",47.64,-122.31,"Entire home/apt",191,2,284,2024-06-16 00:00:00.000,3.94,3,318,53,"STR-OPLI-19-000503"
11619600,"Walk to Northgate light rail, remodeled w/ AC",70996371,"Patrick","Northgate","Maple Leaf",47.7,-122.32,"Entire home/apt",191,2,2,2024-06-15 00:00:00.000,2,10,167,2,"STR-OPLI-23-000442"
42414204,"Walk to Pike and Space Needle from a Cap Hill Loft",28420265,"Sherry","Capitol Hill","Broadway",47.62,-122.32,"Entire home/apt",376,2,72,2024-05-30 00:00:00.000,2.84,49,276,11,"STR-OPLI-20-000328"
41274483,"Walk to Restaurants from a Designer Cap Hill Home",28420265,"Sherry","Central Area","Atlantic",47.6,-122.31,"Entire home/apt",336,2,131,2024-06-02 00:00:00.000,2.44,49,239,23,"STR-OPLI-19-003176"
37540799,"Walk to Space Needle from a Vibrant Cap Hill Loft",28420265,"Sherry","Capitol Hill","Broadway",47.62,-122.33,"Entire home/apt",474,2,159,2024-06-09 00:00:00.000,2.74,49,270,25,"STR-OPLI-19-001222"
10506900,"Walkable 1BR with roof deck, balcony, & W/D",104834083,"Vacasa Western Washington","Ballard","Adams",47.67,-122.38,"Entire home/apt",166,2,9,2024-06-01 00:00:00.000,1.73,29,326,9,"STR-OPLI-23-001415"
85445800,"Walkable Seattle Townhome Near Woodland Park!",121688409,"Evolve","Other neighborhoods","Fremont",47.65,-122.36,"Entire home/apt",195,2,45,2024-06-13 00:00:00.000,3.09,47,317,35,"STR-OPLI-22-001918"
75958800,"Walkable in West Seattle",65158746,"Bryan","West Seattle","Fairmount Park",47.56,-122.38,"Entire home/apt",217,2,30,2024-06-19 00:00:00.000,1.65,8,42,18,"STR-OPLI-22-001835"
