listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
48589340,2024-06-25 00:00:00.000,"f",82,0,2,1125
48684962,2024-06-24 00:00:00.000,"t",198,0,2,1125
48804710,2024-06-25 00:00:00.000,"t",299,0,2,1125
48806775,2024-06-25 00:00:00.000,"t",449,0,2,1125
48826380,2024-06-25 00:00:00.000,"f",399,0,2,1125
48915924,2024-06-24 00:00:00.000,"f",359,0,2,1125
48933171,2024-06-24 00:00:00.000,"f",116,0,2,1125
48936700,2024-06-24 00:00:00.000,"f",154,0,2,1125
49030370,2024-06-24 00:00:00.000,"f",225,0,2,1125
49054458,2024-06-24 00:00:00.000,"f",65,0,2,1125
49056950,2024-06-24 00:00:00.000,"f",132,0,2,1125
49173794,2024-06-25 00:00:00.000,"t",128,0,2,1125
49180183,2024-06-25 00:00:00.000,"t",90,0,2,1125
49180387,2024-06-25 00:00:00.000,"f",239,0,2,1125
49246564,2024-06-24 00:00:00.000,"f",95,0,2,1125
49247736,2024-06-25 00:00:00.000,"t",155,0,2,1125
49275438,2024-06-24 00:00:00.000,"f",1394,0,2,1125
49359651,2024-06-25 00:00:00.000,"f",125,0,2,1125
49409055,2024-06-24 00:00:00.000,"f",299,0,2,1125
49423033,2024-06-25 00:00:00.000,"f",253,0,2,1125
49447838,2024-06-24 00:00:00.000,"f",462,0,2,1125
49450601,2024-06-24 00:00:00.000,"f",199,0,2,1125
49488963,2024-06-24 00:00:00.000,"f",500,0,2,1125
49518078,2024-06-24 00:00:00.000,"f",100,0,2,1125
49548869,2024-06-24 00:00:00.000,"f",129,0,2,1125
49611456,2024-06-25 00:00:00.000,"f",299,0,2,1125
49683334,2024-06-24 00:00:00.000,"f",314,0,2,1125
49716625,2024-06-25 00:00:00.000,"f",222,0,2,1125
49907715,2024-06-25 00:00:00.000,"t",69,0,2,1125
49926453,2024-06-25 00:00:00.000,"f",200,0,2,1125
49926704,2024-06-25 00:00:00.000,"f",200,0,2,1125
49930404,2024-06-24 00:00:00.000,"f",100,0,2,1125
49944568,2024-06-24 00:00:00.000,"f",615,0,2,1125
49962769,2024-06-25 00:00:00.000,"f",126,0,2,1125
49965423,2024-06-25 00:00:00.000,"f",99,0,2,1125
49985205,2024-06-25 00:00:00.000,"f",180,0,2,1125
50024210,2024-06-24 00:00:00.000,"f",95,0,2,1125
50034681,2024-06-24 00:00:00.000,"f",180,0,2,1125
50049614,2024-06-25 00:00:00.000,"f",200,0,2,1125
50050785,2024-06-25 00:00:00.000,"f",200,0,2,1125
50051810,2024-06-24 00:00:00.000,"f",275,0,2,1125
50121658,2024-06-24 00:00:00.000,"t",160,0,2,1125
50180265,2024-06-25 00:00:00.000,"f",299,0,2,1125
50197031,2024-06-25 00:00:00.000,"t",250,0,2,1125
50212118,2024-06-24 00:00:00.000,"f",159,0,2,1125
50230521,2024-06-24 00:00:00.000,"t",107,0,2,1125
50328620,2024-06-24 00:00:00.000,"f",152,0,2,1125
50352222,2024-06-24 00:00:00.000,"f",350,0,2,1125
50365391,2024-06-24 00:00:00.000,"f",350,0,2,1125
50366090,2024-06-24 00:00:00.000,"f",140,0,2,1125
50520135,2024-06-25 00:00:00.000,"f",145,0,2,1125
50528207,2024-06-24 00:00:00.000,"f",67,0,2,1125
50548489,2024-06-24 00:00:00.000,"f",220,0,2,1125
50570903,2024-06-25 00:00:00.000,"t",200,0,2,1125
50571984,2024-06-25 00:00:00.000,"f",200,0,2,1125
50592040,2024-06-24 00:00:00.000,"f",130,0,2,1125
50600990,2024-06-24 00:00:00.000,"f",165,0,2,1125
50614774,2024-06-24 00:00:00.000,"t",90,0,2,1125
50657065,2024-06-24 00:00:00.000,"f",150,0,2,1125
50658555,2024-06-24 00:00:00.000,"f",475,0,2,1125
50676959,2024-06-24 00:00:00.000,"f",115,0,2,1125
50706421,2024-06-24 00:00:00.000,"t",150,0,2,1125
50734467,2024-06-24 00:00:00.000,"f",150,0,2,1125
50791211,2024-06-24 00:00:00.000,"t",150,0,2,1125
50995187,2024-06-24 00:00:00.000,"f",149,0,2,1125
51000217,2024-06-24 00:00:00.000,"f",136,0,2,1125
51022375,2024-06-25 00:00:00.000,"f",299,0,2,1125
51049193,2024-06-24 00:00:00.000,"f",290,0,2,1125
51125043,2024-06-24 00:00:00.000,"f",199,0,2,1125
51175064,2024-06-25 00:00:00.000,"f",495,0,2,1125
51176110,2024-06-24 00:00:00.000,"f",400,0,2,1125
51199516,2024-06-24 00:00:00.000,"f",300,0,2,1125
51212106,2024-06-25 00:00:00.000,"f",429,0,2,1125
51229803,2024-06-25 00:00:00.000,"f",140,0,2,1125
51270132,2024-06-25 00:00:00.000,"t",1511,0,2,1125
51327984,2024-06-25 00:00:00.000,"f",495,0,2,1125
51392565,2024-06-24 00:00:00.000,"f",150,0,2,1125
51563443,2024-06-24 00:00:00.000,"t",299,0,2,1125
51564394,2024-06-24 00:00:00.000,"f",1175,0,2,1125
51642691,2024-06-24 00:00:00.000,"f",707,0,2,1125
51642987,2024-06-24 00:00:00.000,"f",130,0,2,1125
51752858,2024-06-24 00:00:00.000,"t",129,0,2,1125
51785689,2024-06-24 00:00:00.000,"f",102,0,2,1125
51806061,2024-06-24 00:00:00.000,"f",650,0,2,1125
51822249,2024-06-24 00:00:00.000,"f",90,0,2,1125
51826667,2024-06-24 00:00:00.000,"f",105,0,2,1125
51860781,2024-06-24 00:00:00.000,"f",90,0,2,1125
51905212,2024-06-24 00:00:00.000,"f",640,0,2,1125
51910092,2024-06-24 00:00:00.000,"f",215,0,2,1125
51971558,2024-06-24 00:00:00.000,"f",150,0,2,1125
51987980,2024-06-24 00:00:00.000,"f",399,0,2,1125
52007656,2024-06-24 00:00:00.000,"f",175,0,2,1125
52070044,2024-06-25 00:00:00.000,"f",165,0,2,1125
52135518,2024-06-25 00:00:00.000,"f",375,0,2,1125
52143683,2024-06-24 00:00:00.000,"f",128,0,2,1125
52152077,2024-06-24 00:00:00.000,"f",200,0,2,1125
52187857,2024-06-25 00:00:00.000,"f",200,0,2,1125
52220024,2024-06-24 00:00:00.000,"f",200,0,2,1125
52244634,2024-06-24 00:00:00.000,"f",399,0,2,1125
52263159,2024-06-24 00:00:00.000,"f",151,0,2,1125
52268987,2024-06-24 00:00:00.000,"f",827,0,2,1125
52326139,2024-06-24 00:00:00.000,"f",142,0,2,1125
52332217,2024-06-24 00:00:00.000,"f",256,0,2,1125
52351595,2024-06-24 00:00:00.000,"f",129,0,2,1125
52385798,2024-06-24 00:00:00.000,"f",125,0,2,1125
52518496,2024-06-25 00:00:00.000,"f",126,0,2,1125
52555262,2024-06-25 00:00:00.000,"f",399,0,2,1125
52555603,2024-06-25 00:00:00.000,"f",378,0,2,1125
52567461,2024-06-25 00:00:00.000,"f",190,0,2,1125
52626616,2024-06-24 00:00:00.000,"f",99,0,2,1125
52659389,2024-06-24 00:00:00.000,"f",600,0,2,1125
52692463,2024-06-24 00:00:00.000,"f",449,0,2,1125
52718445,2024-06-24 00:00:00.000,"f",100,0,2,1125
52721927,2024-06-24 00:00:00.000,"f",135,0,2,1125
52724069,2024-06-25 00:00:00.000,"t",369,0,2,1125
52761885,2024-06-25 00:00:00.000,"f",96,0,2,1125
52808450,2024-06-25 00:00:00.000,"f",328,0,2,1125
52829004,2024-06-24 00:00:00.000,"f",215,0,2,1125
52829579,2024-06-24 00:00:00.000,"t",221,0,2,1125
52861062,2024-06-25 00:00:00.000,"t",378,0,2,1125
52861602,2024-06-25 00:00:00.000,"f",800,0,2,1125
52944275,2024-06-24 00:00:00.000,"f",1084,0,2,1125
52966741,2024-06-25 00:00:00.000,"f",160,0,2,1125
52992504,2024-06-25 00:00:00.000,"f",379,0,2,1125
53015126,2024-06-25 00:00:00.000,"f",490,0,2,1125
53061077,2024-06-24 00:00:00.000,"f",1562,0,2,1125
53080544,2024-06-25 00:00:00.000,"f",120,0,2,1125
53149013,2024-06-25 00:00:00.000,"f",449,0,2,1125
53155876,2024-06-24 00:00:00.000,"f",299,0,2,1125
53171164,2024-06-25 00:00:00.000,"f",299,0,2,1125
53173086,2024-06-24 00:00:00.000,"f",199,0,2,1125
53176105,2024-06-24 00:00:00.000,"f",147,0,2,1125
53239316,2024-06-25 00:00:00.000,"f",200,0,2,1125
53242934,2024-06-24 00:00:00.000,"f",100,0,2,1125
53278095,2024-06-24 00:00:00.000,"f",150,0,2,1125
53279341,2024-06-24 00:00:00.000,"f",150,0,2,1125
53299952,2024-06-24 00:00:00.000,"f",50,0,2,1125
53363555,2024-06-24 00:00:00.000,"f",250,0,2,1125
53397069,2024-06-25 00:00:00.000,"t",120,0,2,1125
53463556,2024-06-24 00:00:00.000,"f",60,0,2,1125
53532070,2024-06-24 00:00:00.000,"f",125,0,2,1125
53545190,2024-06-24 00:00:00.000,"f",353,0,2,1125
53585195,2024-06-24 00:00:00.000,"f",85,0,2,1125
53614378,2024-06-25 00:00:00.000,"f",159,0,2,1125
53614957,2024-06-24 00:00:00.000,"f",159,0,2,1125
53662522,2024-06-25 00:00:00.000,"t",169,0,2,1125
53673209,2024-06-24 00:00:00.000,"f",125,0,2,1125
53673580,2024-06-25 00:00:00.000,"f",597,0,2,1125
53688454,2024-06-25 00:00:00.000,"f",299,0,2,1125
53690611,2024-06-24 00:00:00.000,"f",278,0,2,1125
53717282,2024-06-24 00:00:00.000,"f",95,0,2,1125
53759407,2024-06-24 00:00:00.000,"f",71,0,2,1125
53832023,2024-06-24 00:00:00.000,"f",150,0,2,1125
53852055,2024-06-24 00:00:00.000,"f",110,0,2,1125
53878251,2024-06-24 00:00:00.000,"f",169,0,2,1125
53919043,2024-06-24 00:00:00.000,"f",724,0,2,1125
53920070,2024-06-24 00:00:00.000,"t",200,0,2,1125
53954033,2024-06-24 00:00:00.000,"f",125,0,2,1125
1407502,2024-06-25 00:00:00.000,"t",70,0,30,1125
1531351,2024-06-24 00:00:00.000,"t",88,0,30,1125
1593991,2024-06-25 00:00:00.000,"t",150,0,30,1125
1647216,2024-06-24 00:00:00.000,"t",75,0,30,1125
3637180,2024-06-24 00:00:00.000,"t",60,0,30,1125
3689416,2024-06-24 00:00:00.000,"t",52,0,30,1125
3959460,2024-06-25 00:00:00.000,"t",155,0,30,1125
7245701,2024-06-24 00:00:00.000,"t",285,0,30,1125
7264708,2024-06-25 00:00:00.000,"t",99,0,30,1125
7718139,2024-06-24 00:00:00.000,"t",65,0,30,1125
7748778,2024-06-24 00:00:00.000,"t",135,0,30,1125
8326413,2024-06-24 00:00:00.000,"t",70,0,30,1125
9167786,2024-06-25 00:00:00.000,"t",59,0,30,1125
9448215,2024-06-25 00:00:00.000,"t",89,0,30,1125
10834487,2024-06-25 00:00:00.000,"t",90,0,30,1125
12290286,2024-06-25 00:00:00.000,"t",90,0,30,1125
13081598,2024-06-25 00:00:00.000,"t",140,0,30,1125
13085197,2024-06-25 00:00:00.000,"t",80,0,30,1125
14133989,2024-06-25 00:00:00.000,"t",69,0,30,1125
15700294,2024-06-24 00:00:00.000,"t",65,0,30,1125
16352541,2024-06-24 00:00:00.000,"t",123,0,30,1125
17889129,2024-06-24 00:00:00.000,"t",115,0,30,1125
19386722,2024-06-25 00:00:00.000,"t",69,0,30,1125
19493701,2024-06-24 00:00:00.000,"t",69,0,30,1125
19493891,2024-06-25 00:00:00.000,"t",59,0,30,1125
20367435,2024-06-24 00:00:00.000,"t",135,0,30,1125
20544121,2024-06-24 00:00:00.000,"t",50,0,30,1125
21083203,2024-06-25 00:00:00.000,"t",180,0,30,1125
21643438,2024-06-24 00:00:00.000,"t",139,0,30,1125
23702214,2024-06-24 00:00:00.000,"t",300,0,30,1125
24022914,2024-06-24 00:00:00.000,"t",119,0,30,1125
24245145,2024-06-24 00:00:00.000,"t",45,0,30,1125
26607432,2024-06-24 00:00:00.000,"t",100,0,30,1125
26841349,2024-06-25 00:00:00.000,"t",40,0,30,1125
27608157,2024-06-25 00:00:00.000,"t",130,0,30,1125
27781617,2024-06-24 00:00:00.000,"t",244,0,30,1125
29384355,2024-06-24 00:00:00.000,"t",199,0,30,1125
30426117,2024-06-24 00:00:00.000,"t",45,0,30,1125
30500795,2024-06-24 00:00:00.000,"t",66,0,30,1125
33219833,2024-06-25 00:00:00.000,"t",180,0,30,1125
35870877,2024-06-24 00:00:00.000,"t",175,0,30,1125
38020471,2024-06-24 00:00:00.000,"t",150,0,30,1125
38050690,2024-06-25 00:00:00.000,"t",510,0,30,1125
40293242,2024-06-24 00:00:00.000,"t",138,0,30,1125
42208169,2024-06-25 00:00:00.000,"t",125,0,30,1125
45351066,2024-06-25 00:00:00.000,"t",160,0,30,1125
46411408,2024-06-24 00:00:00.000,"t",100,0,30,1125
46757747,2024-06-25 00:00:00.000,"t",248,0,30,1125
47998249,2024-06-24 00:00:00.000,"t",150,0,30,1125
48041067,2024-06-25 00:00:00.000,"t",950,0,30,1125
49722195,2024-06-24 00:00:00.000,"t",79,0,30,1125
49838282,2024-06-25 00:00:00.000,"t",225,0,30,1125
50017887,2024-06-24 00:00:00.000,"t",89,0,30,1125
50992310,2024-06-25 00:00:00.000,"t",298,0,30,1125
51378567,2024-06-24 00:00:00.000,"t",198,0,30,1125
51730828,2024-06-25 00:00:00.000,"t",120,0,30,1125
51767294,2024-06-25 00:00:00.000,"t",1000,0,30,1125
53308710,2024-06-25 00:00:00.000,"t",400,0,30,1125
6606,2024-06-24 00:00:00.000,"f",90,0,30,1125
877203,2024-06-24 00:00:00.000,"f",50,0,30,1125
1122236,2024-06-25 00:00:00.000,"f",119,0,30,1125
1125133,2024-06-24 00:00:00.000,"f",93,0,30,1125
1150519,2024-06-24 00:00:00.000,"f",300,0,30,1125
1159111,2024-06-25 00:00:00.000,"f",173,0,30,1125
1219691,2024-06-25 00:00:00.000,"f",119,0,30,1125
1355094,2024-06-24 00:00:00.000,"f",35,0,30,1125
1356339,2024-06-25 00:00:00.000,"f",119,0,30,1125
1365882,2024-06-24 00:00:00.000,"f",99,0,30,1125
1417880,2024-06-24 00:00:00.000,"f",110,0,30,1125
1484595,2024-06-24 00:00:00.000,"f",85,0,30,1125
1493349,2024-06-24 00:00:00.000,"f",95,0,30,1125
1494828,2024-06-24 00:00:00.000,"f",138,0,30,1125
1531458,2024-06-24 00:00:00.000,"f",98,0,30,1125
1541705,2024-06-24 00:00:00.000,"f",56,0,30,1125
1589732,2024-06-24 00:00:00.000,"f",90,0,30,1125
1599010,2024-06-25 00:00:00.000,"f",87,0,30,1125
1603124,2024-06-24 00:00:00.000,"f",85,0,30,1125
1629525,2024-06-24 00:00:00.000,"f",45,0,30,1125
1696389,2024-06-25 00:00:00.000,"f",255,0,30,1125
1737244,2024-06-24 00:00:00.000,"f",70,0,30,1125
1925661,2024-06-24 00:00:00.000,"f",46,0,30,1125
2118253,2024-06-24 00:00:00.000,"f",175,0,30,1125
2234730,2024-06-24 00:00:00.000,"f",110,0,30,1125
2486612,2024-06-24 00:00:00.000,"f",100,0,30,1125
2670365,2024-06-24 00:00:00.000,"f",57,0,30,1125
2830174,2024-06-25 00:00:00.000,"f",70,0,30,1125
2847177,2024-06-25 00:00:00.000,"f",80,0,30,1125
2931922,2024-06-24 00:00:00.000,"f",135,0,30,1125
2948548,2024-06-24 00:00:00.000,"f",87,0,30,1125
3022308,2024-06-24 00:00:00.000,"f",90,0,30,1125
3158243,2024-06-24 00:00:00.000,"f",115,0,30,1125
3263071,2024-06-24 00:00:00.000,"f",105,0,30,1125
3273014,2024-06-24 00:00:00.000,"f",115,0,30,1125
3303857,2024-06-24 00:00:00.000,"f",85,0,30,1125
3441487,2024-06-25 00:00:00.000,"f",150,0,30,1125
3535171,2024-06-24 00:00:00.000,"f",60,0,30,1125
3559811,2024-06-24 00:00:00.000,"f",90,0,30,1125
3673011,2024-06-24 00:00:00.000,"f",69,0,30,1125
3679617,2024-06-24 00:00:00.000,"f",90,0,30,1125
3706719,2024-06-24 00:00:00.000,"f",90,0,30,1125
3739681,2024-06-24 00:00:00.000,"f",115,0,30,1125
3992155,2024-06-25 00:00:00.000,"f",125,0,30,1125
4025954,2024-06-24 00:00:00.000,"f",90,0,30,1125
4165554,2024-06-24 00:00:00.000,"f",95,0,30,1125
4270642,2024-06-24 00:00:00.000,"f",82,0,30,1125
4287974,2024-06-24 00:00:00.000,"f",140,0,30,1125
4432489,2024-06-25 00:00:00.000,"f",100,0,30,1125
4484426,2024-06-24 00:00:00.000,"f",130,0,30,1125
4550535,2024-06-24 00:00:00.000,"f",170,0,30,1125
4725935,2024-06-24 00:00:00.000,"f",50,0,30,1125
4993710,2024-06-25 00:00:00.000,"f",113,0,30,1125
5067177,2024-06-24 00:00:00.000,"f",50,0,30,1125
5104918,2024-06-25 00:00:00.000,"f",197,0,30,1125
5241773,2024-06-25 00:00:00.000,"f",128,0,30,1125
5299060,2024-06-24 00:00:00.000,"f",74,0,30,1125
5362889,2024-06-25 00:00:00.000,"f",136,0,30,1125
5407311,2024-06-24 00:00:00.000,"f",92,0,30,1125
5653726,2024-06-24 00:00:00.000,"f",130,0,30,1125
5749958,2024-06-25 00:00:00.000,"f",336,0,30,1125
5980730,2024-06-24 00:00:00.000,"f",75,0,30,1125
5989276,2024-06-24 00:00:00.000,"f",100,0,30,1125
6214517,2024-06-24 00:00:00.000,"f",137,0,30,1125
6288101,2024-06-25 00:00:00.000,"f",99,0,30,1125
6304139,2024-06-24 00:00:00.000,"f",95,0,30,1125
6657574,2024-06-24 00:00:00.000,"f",60,0,30,1125
6705584,2024-06-25 00:00:00.000,"f",150,0,30,1125
6779893,2024-06-25 00:00:00.000,"f",250,0,30,1125
6794702,2024-06-24 00:00:00.000,"f",60,0,30,1125
7221204,2024-06-24 00:00:00.000,"f",99,0,30,1125
7245581,2024-06-24 00:00:00.000,"f",45,0,30,1125
7247518,2024-06-24 00:00:00.000,"f",200,0,30,1125
7331079,2024-06-25 00:00:00.000,"f",325,0,30,1125
7353834,2024-06-24 00:00:00.000,"f",78,0,30,1125
7439802,2024-06-25 00:00:00.000,"f",416,0,30,1125
7529124,2024-06-25 00:00:00.000,"f",76,0,30,1125
7581631,2024-06-24 00:00:00.000,"f",100,0,30,1125
7604654,2024-06-25 00:00:00.000,"f",122,0,30,1125
7638282,2024-06-24 00:00:00.000,"f",112,0,30,1125
7742525,2024-06-24 00:00:00.000,"f",65,0,30,1125
7810447,2024-06-24 00:00:00.000,"f",89,0,30,1125
7839535,2024-06-25 00:00:00.000,"f",74,0,30,1125
8104742,2024-06-24 00:00:00.000,"f",260,0,30,1125
8306501,2024-06-25 00:00:00.000,"f",68,0,30,1125
8307502,2024-06-24 00:00:00.000,"f",325,0,30,1125
8869680,2024-06-25 00:00:00.000,"f",85,0,30,1125
9157232,2024-06-24 00:00:00.000,"f",49,0,30,1125
9233533,2024-06-24 00:00:00.000,"f",105,0,30,1125
9407255,2024-06-24 00:00:00.000,"f",130,0,30,1125
9522082,2024-06-25 00:00:00.000,"f",119,0,30,1125
9590835,2024-06-24 00:00:00.000,"f",62,0,30,1125
9696950,2024-06-25 00:00:00.000,"f",169,0,30,1125
9803484,2024-06-24 00:00:00.000,"f",175,0,30,1125
9813185,2024-06-24 00:00:00.000,"f",80,0,30,1125
9813684,2024-06-24 00:00:00.000,"f",57,0,30,1125
9887142,2024-06-24 00:00:00.000,"f",109,0,30,1125
10280132,2024-06-25 00:00:00.000,"f",99,0,30,1125
10295151,2024-06-25 00:00:00.000,"f",99,0,30,1125
10459203,2024-06-25 00:00:00.000,"f",125,0,30,1125
10599859,2024-06-24 00:00:00.000,"f",60,0,30,1125
10880656,2024-06-25 00:00:00.000,"f",99,0,30,1125
11237991,2024-06-24 00:00:00.000,"f",95,0,30,1125
11302585,2024-06-25 00:00:00.000,"f",145,0,30,1125
11335586,2024-06-25 00:00:00.000,"f",68,0,30,1125
11356904,2024-06-25 00:00:00.000,"f",175,0,30,1125
11421714,2024-06-25 00:00:00.000,"f",49,0,30,1125
11497199,2024-06-25 00:00:00.000,"f",119,0,30,1125
11890234,2024-06-24 00:00:00.000,"f",82,0,30,1125
11929388,2024-06-25 00:00:00.000,"f",159,0,30,1125
12537842,2024-06-25 00:00:00.000,"f",400,0,30,1125
12625278,2024-06-25 00:00:00.000,"f",50,0,30,1125
12704096,2024-06-24 00:00:00.000,"f",52,0,30,1125
12708859,2024-06-24 00:00:00.000,"f",80,0,30,1125
12786096,2024-06-25 00:00:00.000,"f",159,0,30,1125
13141142,2024-06-25 00:00:00.000,"f",159,0,30,1125
13142498,2024-06-24 00:00:00.000,"f",57,0,30,1125
13155310,2024-06-25 00:00:00.000,"f",99,0,30,1125
13157632,2024-06-24 00:00:00.000,"f",88,0,30,1125
13273883,2024-06-24 00:00:00.000,"f",135,0,30,1125
13332139,2024-06-25 00:00:00.000,"f",300,0,30,1125
13436253,2024-06-24 00:00:00.000,"f",52,0,30,1125
13451352,2024-06-25 00:00:00.000,"f",170,0,30,1125
13451764,2024-06-25 00:00:00.000,"f",220,0,30,1125
13452009,2024-06-25 00:00:00.000,"f",210,0,30,1125
13533362,2024-06-24 00:00:00.000,"f",100,0,30,1125
13622517,2024-06-25 00:00:00.000,"f",96,0,30,1125
13658425,2024-06-24 00:00:00.000,"f",85,0,30,1125
13831631,2024-06-25 00:00:00.000,"f",90,0,30,1125
13994043,2024-06-25 00:00:00.000,"f",159,0,30,1125
14042945,2024-06-25 00:00:00.000,"f",159,0,30,1125
14166071,2024-06-24 00:00:00.000,"f",119,0,30,1125
14217071,2024-06-25 00:00:00.000,"f",86,0,30,1125
14410216,2024-06-24 00:00:00.000,"f",93,0,30,1125
14495593,2024-06-24 00:00:00.000,"f",85,0,30,1125
14717074,2024-06-24 00:00:00.000,"f",140,0,30,1125
14855437,2024-06-25 00:00:00.000,"f",69,0,30,1125
14917821,2024-06-25 00:00:00.000,"f",90,0,30,1125
15109066,2024-06-24 00:00:00.000,"f",70,0,30,1125
15548833,2024-06-24 00:00:00.000,"f",450,0,30,1125
15917796,2024-06-24 00:00:00.000,"f",125,0,30,1125
15929975,2024-06-24 00:00:00.000,"f",115,0,30,1125
16000566,2024-06-25 00:00:00.000,"f",65,0,30,1125
16000623,2024-06-24 00:00:00.000,"f",99,0,30,1125
16579012,2024-06-25 00:00:00.000,"f",99,0,30,1125
16650261,2024-06-25 00:00:00.000,"f",96,0,30,1125
17011270,2024-06-25 00:00:00.000,"f",225,0,30,1125
17075365,2024-06-24 00:00:00.000,"f",150,0,30,1125
17608455,2024-06-24 00:00:00.000,"f",75,0,30,1125
17767017,2024-06-24 00:00:00.000,"f",110,0,30,1125
17825371,2024-06-24 00:00:00.000,"f",250,0,30,1125
17882923,2024-06-25 00:00:00.000,"f",125,0,30,1125
17992342,2024-06-24 00:00:00.000,"f",130,0,30,1125
18213259,2024-06-24 00:00:00.000,"f",65,0,30,1125
18213923,2024-06-24 00:00:00.000,"f",45,0,30,1125
18215078,2024-06-24 00:00:00.000,"f",50,0,30,1125
18266409,2024-06-25 00:00:00.000,"f",160,0,30,1125
18349381,2024-06-24 00:00:00.000,"f",129,0,30,1125
18492251,2024-06-24 00:00:00.000,"f",85,0,30,1125
18633109,2024-06-24 00:00:00.000,"f",95,0,30,1125
18910157,2024-06-24 00:00:00.000,"f",45,0,30,1125
18934440,2024-06-24 00:00:00.000,"f",115,0,30,1125
19149347,2024-06-25 00:00:00.000,"f",140,0,30,1125
19350610,2024-06-24 00:00:00.000,"f",97,0,30,1125
19350639,2024-06-24 00:00:00.000,"f",85,0,30,1125
19390529,2024-06-24 00:00:00.000,"f",149,0,30,1125
19438023,2024-06-25 00:00:00.000,"f",137,0,30,1125
19626395,2024-06-25 00:00:00.000,"f",187,0,30,1125
19855651,2024-06-24 00:00:00.000,"f",95,0,30,1125
19989622,2024-06-24 00:00:00.000,"f",129,0,30,1125
20077617,2024-06-24 00:00:00.000,"f",175,0,30,1125
20327028,2024-06-24 00:00:00.000,"f",59,0,30,1125
20379370,2024-06-24 00:00:00.000,"f",145,0,30,1125
20586623,2024-06-24 00:00:00.000,"f",99,0,30,1125
20667591,2024-06-24 00:00:00.000,"f",125,0,30,1125
20805317,2024-06-25 00:00:00.000,"f",60,0,30,1125
20820051,2024-06-24 00:00:00.000,"f",145,0,30,1125
20881419,2024-06-24 00:00:00.000,"f",350,0,30,1125
20920840,2024-06-24 00:00:00.000,"f",200,0,30,1125
21203818,2024-06-25 00:00:00.000,"f",55,0,30,1125
21326029,2024-06-24 00:00:00.000,"f",100,0,30,1125
21382950,2024-06-24 00:00:00.000,"f",80,0,30,1125
21424409,2024-06-25 00:00:00.000,"f",130,0,30,1125
21501822,2024-06-25 00:00:00.000,"f",235,0,30,1125
21629468,2024-06-24 00:00:00.000,"f",39,0,30,1125
21826395,2024-06-25 00:00:00.000,"f",85,0,30,1125
21914270,2024-06-24 00:00:00.000,"f",75,0,30,1125
22037772,2024-06-24 00:00:00.000,"f",220,0,30,1125
22106598,2024-06-25 00:00:00.000,"f",200,0,30,1125
22373715,2024-06-24 00:00:00.000,"f",58,0,30,1125
22493797,2024-06-24 00:00:00.000,"f",291,0,30,1125
22734794,2024-06-25 00:00:00.000,"f",80,0,30,1125
23104353,2024-06-25 00:00:00.000,"f",195,0,30,1125
23256472,2024-06-24 00:00:00.000,"f",98,0,30,1125
23275901,2024-06-24 00:00:00.000,"f",112,0,30,1125
23523959,2024-06-24 00:00:00.000,"f",90,0,30,1125
23688200,2024-06-24 00:00:00.000,"f",191,0,30,1125
23996840,2024-06-24 00:00:00.000,"f",85,0,30,1125
23997376,2024-06-24 00:00:00.000,"f",95,0,30,1125
24000508,2024-06-24 00:00:00.000,"f",127,0,30,1125
24201272,2024-06-24 00:00:00.000,"f",75,0,30,1125
24369225,2024-06-25 00:00:00.000,"f",100,0,30,1125
24698751,2024-06-25 00:00:00.000,"f",286,0,30,1125
24734607,2024-06-24 00:00:00.000,"f",80,0,30,1125
25188308,2024-06-24 00:00:00.000,"f",89,0,30,1125
25237275,2024-06-24 00:00:00.000,"f",180,0,30,1125
25328220,2024-06-24 00:00:00.000,"f",225,0,30,1125
25755958,2024-06-24 00:00:00.000,"f",185,0,30,1125
25781184,2024-06-25 00:00:00.000,"f",150,0,30,1125
25809603,2024-06-24 00:00:00.000,"f",250,0,30,1125
25908175,2024-06-25 00:00:00.000,"f",52,0,30,1125
26303627,2024-06-24 00:00:00.000,"f",199,0,30,1125
26562018,2024-06-24 00:00:00.000,"f",133,0,30,1125
26790896,2024-06-24 00:00:00.000,"f",110,0,30,1125
27221728,2024-06-24 00:00:00.000,"f",140,0,30,1125
27233427,2024-06-24 00:00:00.000,"f",65,0,30,1125
27287563,2024-06-24 00:00:00.000,"f",250,0,30,1125
27434633,2024-06-25 00:00:00.000,"f",172,0,30,1125
27492845,2024-06-24 00:00:00.000,"f",85,0,30,1125
27553758,2024-06-24 00:00:00.000,"f",98,0,30,1125
27894530,2024-06-25 00:00:00.000,"f",35,0,30,1125
28208320,2024-06-25 00:00:00.000,"f",95,0,30,1125
28214746,2024-06-25 00:00:00.000,"f",120,0,30,1125
28317348,2024-06-24 00:00:00.000,"f",59,0,30,1125
28340406,2024-06-25 00:00:00.000,"f",150,0,30,1125
28403400,2024-06-25 00:00:00.000,"f",79,0,30,1125
28581267,2024-06-25 00:00:00.000,"f",200,0,30,1125
28590842,2024-06-24 00:00:00.000,"f",150,0,30,1125
28956135,2024-06-24 00:00:00.000,"f",150,0,30,1125
29136365,2024-06-24 00:00:00.000,"f",82,0,30,1125
29636462,2024-06-25 00:00:00.000,"f",203,0,30,1125
29798397,2024-06-24 00:00:00.000,"f",99,0,30,1125
30024068,2024-06-25 00:00:00.000,"f",80,0,30,1125
30188933,2024-06-24 00:00:00.000,"f",71,0,30,1125
